datetime,id_departamento,departamento,id_municipio,municipio,accesos
2017/02,5,ANTIOQUIA,5107,BRICEÑO,289
2017/02,23,CÓRDOBA,23464,MOMIL,289
2017/02,73,TOLIMA,73026,ALVARADO,288
2017/02,76,VALLE DEL CAUCA,76845,ULLOA,288
2017/02,5,ANTIOQUIA,5038,ANGOSTURA,287
2017/02,68,SANTANDER,68079,BARICHARA,286
2017/02,76,VALLE DEL CAUCA,76243,EL ÁGUILA,286
2017/02,13,BOLÍVAR,13600,RÍO VIEJO,284
2017/02,50,META,50350,LA MACARENA,284
2017/02,52,NARIÑO,52320,GUAITARILLA,283
2017/02,73,TOLIMA,73563,PRADO,283
2017/02,25,CUNDINAMARCA,25394,LA PALMA,282
2017/02,86,PUTUMAYO,86755,SAN FRANCISCO,282
2017/02,86,PUTUMAYO,86885,VILLAGARZÓN,279
2017/02,41,HUILA,41378,LA ARGENTINA,278
2017/02,41,HUILA,41797,TESALIA,277
2017/02,5,ANTIOQUIA,5658,SAN JOSÉ DE LA MONTAÑA,276
2017/02,25,CUNDINAMARCA,25317,GUACHETÁ,276
2017/02,5,ANTIOQUIA,5483,NARIÑO,272
2017/02,5,ANTIOQUIA,5134,CAMPAMENTO,270
2017/02,44,LA GUAJIRA,44855,URUMITA,270
2017/02,25,CUNDINAMARCA,25718,SASAIMA,269
2017/02,52,NARIÑO,52480,NARIÑO,269
2017/02,73,TOLIMA,73236,DOLORES,268
2017/02,13,BOLÍVAR,13473,MORALES,267
2017/02,66,RISARALDA,66456,MISTRATÓ,266
2017/02,5,ANTIOQUIA,5086,BELMIRA,265
2017/02,76,VALLE DEL CAUCA,76616,RIOFRÍO,264
2017/02,73,TOLIMA,73870,VILLAHERMOSA,263
2017/02,25,CUNDINAMARCA,25326,GUATAVITA,262
2017/02,85,CASANARE,85125,HATO COROZAL,260
2017/02,13,BOLÍVAR,13188,CICUCO,259
2017/02,50,META,50680,SAN CARLOS DE GUAROA,258
2017/02,25,CUNDINAMARCA,25297,GACHETÁ,257
2017/02,13,BOLÍVAR,13006,ACHÍ,255
2017/02,15,BOYACÁ,15757,SOCHA,254
2017/02,73,TOLIMA,73616,RIOBLANCO,254
2017/02,5,ANTIOQUIA,5055,ARGELIA,252
2017/02,68,SANTANDER,68147,CAPITANEJO,251
2017/02,76,VALLE DEL CAUCA,76250,EL DOVIO,251
2017/02,13,BOLÍVAR,13894,ZAMBRANO,249
2017/02,50,META,50450,PUERTO CONCORDIA,249
2017/02,50,META,50330,MESETAS,248
2017/02,73,TOLIMA,73547,PIEDRAS,248
2017/02,5,ANTIOQUIA,5142,CARACOLÍ,245
2017/02,73,TOLIMA,73024,ALPUJARRA,244
2017/02,17,CALDAS,17867,VICTORIA,243
2017/02,25,CUNDINAMARCA,25885,YACOPÍ,243
2017/02,50,META,50683,SAN JUAN DE ARAMA,242
2017/02,68,SANTANDER,68464,MOGOTES,242
2017/02,63,QUINDÍO,63302,GÉNOVA,241
2017/02,76,VALLE DEL CAUCA,76377,LA CUMBRE,240
2017/02,15,BOYACÁ,15690,SANTA MARÍA,238
2017/02,17,CALDAS,17616,RISARALDA,238
2017/02,15,BOYACÁ,15051,ARCABUCO,237
2017/02,13,BOLÍVAR,13810,TIQUISIO,235
2017/02,25,CUNDINAMARCA,25181,CHOACHÍ,233
2017/02,27,CHOCÓ,27205,CONDOTO,227
2017/02,50,META,50400,LEJANÍAS,227
2017/02,52,NARIÑO,52260,EL TAMBO,224
2017/02,13,BOLÍVAR,13074,BARRANCO DE LOBA,223
2017/02,68,SANTANDER,68615,RIONEGRO,221
2017/02,63,QUINDÍO,63212,CÓRDOBA,220
2017/02,5,ANTIOQUIA,5145,CARAMANTA,219
2017/02,23,CÓRDOBA,23580,PUERTO LIBERTADOR,219
2017/02,50,META,50124,CABUYARO,219
2017/02,52,NARIÑO,52227,CUMBAL,219
2017/02,20,CESAR,20250,EL PASO,218
2017/02,18,CAQUETA,18256,EL PAUJIL,214
2017/02,5,ANTIOQUIA,5125,CAICEDO,211
2017/02,76,VALLE DEL CAUCA,76054,ARGELIA,211
2017/02,15,BOYACÁ,15837,TUTA,210
2017/02,5,ANTIOQUIA,5206,CONCEPCIÓN,208
2017/02,5,ANTIOQUIA,5842,URAMITA,207
2017/02,73,TOLIMA,73686,SANTA ISABEL,207
2017/02,5,ANTIOQUIA,5543,PEQUE,206
2017/02,5,ANTIOQUIA,5347,HELICONIA,205
2017/02,15,BOYACÁ,15507,OTANCHE,205
2017/02,41,HUILA,41359,ISNOS,205
2017/02,15,BOYACÁ,15542,PESCA,204
2017/02,15,BOYACÁ,15861,VENTAQUEMADA,202
2017/02,25,CUNDINAMARCA,25662,SAN JUAN DE RÍO SECO,200
2017/02,68,SANTANDER,68669,SAN ANDRÉS,195
2017/02,73,TOLIMA,73200,COELLO,194
2017/02,5,ANTIOQUIA,5036,ANGELÓPOLIS,193
2017/02,23,CÓRDOBA,23500,MOÑITOS,193
2017/02,5,ANTIOQUIA,5467,MONTEBELLO,192
2017/02,23,CÓRDOBA,23079,BUENAVISTA,191
2017/02,52,NARIÑO,52240,CHACHAGÜÍ,191
2017/02,54,NORTE DE SANTANDER,54800,TEORAMA,191
2017/02,52,NARIÑO,52215,CÓRDOBA,190
2017/02,5,ANTIOQUIA,5652,SAN FRANCISCO,189
2017/02,73,TOLIMA,73854,VALLE DE SAN JUAN,189
2017/02,17,CALDAS,17272,FILADELFIA,188
2017/02,68,SANTANDER,68377,LA BELLEZA,188
2017/02,15,BOYACÁ,15814,TOCA,187
2017/02,13,BOLÍVAR,13647,SAN ESTANISLAO,186
2017/02,5,ANTIOQUIA,5819,TOLEDO,185
2017/02,13,BOLÍVAR,13160,CANTAGALLO,185
2017/02,52,NARIÑO,52317,GUACHUCAL,185
2017/02,50,META,50223,SAN LUIS DE CUBARRAL,184
2017/02,70,SUCRE,70429,MAJAGUAL,184
2017/02,86,PUTUMAYO,86760,SANTIAGO,184
2017/02,85,CASANARE,85300,SABANALARGA,183
2017/02,25,CUNDINAMARCA,25279,FOMEQUE,182
2017/02,15,BOYACÁ,15835,TURMEQUÉ,181
2017/02,17,CALDAS,17088,BELALCÁZAR,180
2017/02,50,META,50577,PUERTO LLERAS,177
2017/02,15,BOYACÁ,15272,FIRAVITOBA,175
2017/02,44,LA GUAJIRA,44098,DISTRACCIÓN,175
2017/02,73,TOLIMA,73520,PALOCABILDO,175
2017/02,81,ARAUCA,81220,CRAVO NORTE,175
2017/02,13,BOLÍVAR,13212,CÓRDOBA,174
2017/02,19,CAUCA,19256,EL TAMBO,174
2017/02,8,ATLÁNTICO,8606,REPELÓN,171
2017/02,13,BOLÍVAR,13248,EL GUAMO,171
2017/02,15,BOYACÁ,15537,PAZ DE RÍO,171
2017/02,25,CUNDINAMARCA,25851,ÚTICA,169
2017/02,52,NARIÑO,52788,TANGUA,169
2017/02,54,NORTE DE SANTANDER,54174,CHITAGÁ,169
2017/02,68,SANTANDER,68229,CURITÍ,169
2017/02,68,SANTANDER,68770,SUAITA,169
2017/02,15,BOYACÁ,15244,EL COCUY,168
2017/02,25,CUNDINAMARCA,25148,CAPARRAPÍ,167
2017/02,73,TOLIMA,73043,ANZOÁTEGUI,167
2017/02,20,CESAR,20175,CHIMICHAGUA,166
2017/02,25,CUNDINAMARCA,25878,VIOTÁ,166
2017/02,52,NARIÑO,52506,OSPINA,166
2017/02,15,BOYACÁ,15804,TIBANÁ,165
2017/02,52,NARIÑO,52110,BUESACO,165
2017/02,68,SANTANDER,68872,VILLANUEVA,165
2017/02,5,ANTIOQUIA,5501,OLAYA,164
2017/02,13,BOLÍVAR,13030,ALTOS DEL ROSARIO,163
2017/02,68,SANTANDER,68573,PUERTO PARRA,162
2017/02,25,CUNDINAMARCA,25178,CHIPAQUE,161
2017/02,41,HUILA,41319,GUADALUPE,161
2017/02,63,QUINDÍO,63548,PIJAO,160
2017/02,15,BOYACÁ,15097,BOAVITA,158
2017/02,25,CUNDINAMARCA,25845,UNE,158
2017/02,68,SANTANDER,68385,LANDÁZURI,158
2017/02,73,TOLIMA,73152,CASABIANCA,158
2017/02,5,ANTIOQUIA,5306,GIRALDO,156
2017/02,52,NARIÑO,52287,FUNES,156
2017/02,73,TOLIMA,73270,FALAN,156
2017/02,73,TOLIMA,73873,VILLARRICA,156
2017/02,52,NARIÑO,52354,IMUÉS,155
2017/02,73,TOLIMA,73770,SUÁREZ,155
2017/02,5,ANTIOQUIA,5059,ARMENIA,154
2017/02,23,CÓRDOBA,23574,PUERTO ESCONDIDO,154
2017/02,25,CUNDINAMARCA,25438,MEDINA,154
2017/02,5,ANTIOQUIA,5044,ANZA,153
2017/02,25,CUNDINAMARCA,25053,ARBELÁEZ,151
2017/02,52,NARIÑO,52224,CUASPUD CARLOSAMA,151
2017/02,68,SANTANDER,68327,GÜEPSA,150
2017/02,13,BOLÍVAR,13580,REGIDOR,148
2017/02,73,TOLIMA,73461,MURILLO,147
2017/02,23,CÓRDOBA,23300,COTORRA,146
2017/02,47,MAGDALENA,47980,ZONA BANANERA,146
2017/02,19,CAUCA,19142,CALOTO,144
2017/02,15,BOYACÁ,15183,CHITA,141
2017/02,54,NORTE DE SANTANDER,54261,EL ZULIA,140
2017/02,17,CALDAS,17388,LA MERCED,139
2017/02,13,BOLÍVAR,13780,TALAIGUA NUEVO,138
2017/02,50,META,50370,URIBE,138
2017/02,52,NARIÑO,52786,TAMINANGO,138
2017/02,68,SANTANDER,68211,CONTRATACIÓN,138
2017/02,15,BOYACÁ,15667,SAN LUIS DE GACENO,137
2017/02,17,CALDAS,17442,MARMATO,137
2017/02,52,NARIÑO,52612,RICAURTE,136
2017/02,52,NARIÑO,52019,ALBÁN,135
2017/02,15,BOYACÁ,15638,SÁCHICA,134
2017/02,50,META,50270,EL DORADO,134
2017/02,27,CHOCÓ,27099,BOJAYA,133
2017/02,15,BOYACÁ,15531,PAUNA,132
2017/02,17,CALDAS,17665,SAN JOSÉ,132
2017/02,54,NORTE DE SANTANDER,54099,BOCHALEMA,132
2017/02,73,TOLIMA,73622,RONCESVALLES,129
2017/02,52,NARIÑO,52685,SAN BERNARDO,128
2017/02,25,CUNDINAMARCA,25841,UBAQUE,127
2017/02,50,META,50251,EL CASTILLO,127
2017/02,52,NARIÑO,52411,LINARES,127
2017/02,54,NORTE DE SANTANDER,54553,PUERTO SANTANDER,127
2017/02,15,BOYACÁ,15600,RÁQUIRA,126
2017/02,85,CASANARE,85325,SAN LUIS DE PALENQUE,126
2017/02,5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,125
2017/02,52,NARIÑO,52573,PUERRES,124
2017/02,85,CASANARE,85400,TÁMARA,124
2017/02,52,NARIÑO,52352,ILES,123
2017/02,8,ATLÁNTICO,8560,PONEDERA,122
2017/02,15,BOYACÁ,15172,CHINAVITA,122
2017/02,68,SANTANDER,68207,CONCEPCIÓN,122
2017/02,20,CESAR,20770,SAN MARTÍN,121
2017/02,25,CUNDINAMARCA,25123,CACHIPAY,121
2017/02,52,NARIÑO,52693,SAN PABLO,121
2017/02,76,VALLE DEL CAUCA,76863,VERSALLES,121
2017/02,19,CAUCA,19807,TIMBÍO,120
2017/02,25,CUNDINAMARCA,25293,GACHALA,120
2017/02,25,CUNDINAMARCA,25594,QUETAME,120
2017/02,15,BOYACÁ,15798,TENZA,119
2017/02,52,NARIÑO,52207,CONSACÁ,119
2017/02,54,NORTE DE SANTANDER,54820,TOLEDO,119
2017/02,15,BOYACÁ,15367,JENESANO,118
2017/02,15,BOYACÁ,15673,SAN MATEO,118
2017/02,68,SANTANDER,68235,EL CARMEN DE CHUCURÍ,117
2017/02,13,BOLÍVAR,13650,SAN FERNANDO,116
2017/02,15,BOYACÁ,15580,QUÍPAMA,116
2017/02,13,BOLÍVAR,13433,MAHATES,115
2017/02,15,BOYACÁ,15763,SOTAQUIRÁ,114
2017/02,23,CÓRDOBA,23678,SAN CARLOS,114
2017/02,85,CASANARE,85225,NUNCHÍA,114
2017/02,13,BOLÍVAR,13440,MARGARITA,113
2017/02,15,BOYACÁ,15790,TASCO,113
2017/02,25,CUNDINAMARCA,25120,CABRERA,113
2017/02,15,BOYACÁ,15215,CORRALES,112
2017/02,52,NARIÑO,52036,ANCUYA,112
2017/02,13,BOLÍVAR,13300,HATILLO DE LOBA,111
2017/02,25,CUNDINAMARCA,25154,CARMEN DE CARUPA,111
2017/02,52,NARIÑO,52022,ALDANA,111
2017/02,13,BOLÍVAR,13549,PINILLOS,110
2017/02,15,BOYACÁ,15464,MONGUA,109
2017/02,25,CUNDINAMARCA,25649,SAN BERNARDO,109
2017/02,13,BOLÍVAR,13655,SAN JACINTO DEL CAUCA,108
2017/02,23,CÓRDOBA,23090,CANALETE,108
2017/02,15,BOYACÁ,15248,EL ESPINO,107
2017/02,23,CÓRDOBA,23419,LOS CÓRDOBAS,107
2017/02,68,SANTANDER,68162,CERRITO,107
2017/02,17,CALDAS,17446,MARULANDA,106
2017/02,25,CUNDINAMARCA,25779,SUSA,106
2017/02,68,SANTANDER,68500,OIBA,106
2017/02,25,CUNDINAMARCA,25491,NOCAIMA,105
2017/02,54,NORTE DE SANTANDER,54206,CONVENCIÓN,105
2017/02,15,BOYACÁ,15162,CERINZA,103
2017/02,25,CUNDINAMARCA,25407,LENGUAZAQUE,103
2017/02,52,NARIÑO,52323,GUALMATÁN,103
2017/02,15,BOYACÁ,15776,SUTAMARCHÁN,101
2017/02,15,BOYACÁ,15842,UMBITA,101
2017/02,15,BOYACÁ,15180,CHISCAS,100
2017/02,15,BOYACÁ,15204,CÓMBITA,100
2017/02,15,BOYACÁ,15403,LA UVITA,100
2017/02,8,ATLÁNTICO,8141,CANDELARIA,99
2017/02,15,BOYACÁ,15189,CIÉNEGA,99
2017/02,15,BOYACÁ,15466,MONGUÍ,99
2017/02,41,HUILA,41791,TARQUI,99
2017/02,66,RISARALDA,66383,LA CELIA,99
2017/02,66,RISARALDA,66572,PUEBLO RICO,99
2017/02,54,NORTE DE SANTANDER,54245,EL CARMEN,98
2017/02,15,BOYACÁ,15514,PÁEZ,97
2017/02,68,SANTANDER,68745,SIMACOTA,97
2017/02,15,BOYACÁ,15425,MACANAL,95
2017/02,20,CESAR,20178,CHIRIGUANÁ,95
2017/02,15,BOYACÁ,15276,FLORESTA,93
2017/02,15,BOYACÁ,15820,TÓPAGA,93
2017/02,25,CUNDINAMARCA,25312,GRANADA,93
2017/02,25,CUNDINAMARCA,25781,SUTATAUSA,93
2017/02,52,NARIÑO,52560,POTOSÍ,93
2017/02,25,CUNDINAMARCA,25019,ALBÁN,92
2017/02,15,BOYACÁ,15380,LA CAPILLA,91
2017/02,25,CUNDINAMARCA,25839,UBALÁ,91
2017/02,41,HUILA,41483,NÁTAGA,91
2017/02,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88564,PROVIDENCIA,91
2017/02,13,BOLÍVAR,13268,EL PEÑÓN,90
2017/02,15,BOYACÁ,15296,GAMEZA,89
2017/02,15,BOYACÁ,15681,SAN PABLO DE BORBUR,89
2017/02,25,CUNDINAMARCA,25645,SAN ANTONIO DEL TEQUENDAMA,89
2017/02,68,SANTANDER,68444,MATANZA,89
2017/02,27,CHOCÓ,27615,RIOSUCIO,88
2017/02,68,SANTANDER,68101,BOLÍVAR,88
2017/02,68,SANTANDER,68051,ARATOCA,87
2017/02,25,CUNDINAMARCA,25168,CHAGUANÍ,86
2017/02,41,HUILA,41026,ALTAMIRA,86
2017/02,13,BOLÍVAR,13760,SOPLAVIENTO,85
2017/02,15,BOYACÁ,15212,COPER,85
2017/02,15,BOYACÁ,15325,GUAYATÁ,85
2017/02,15,BOYACÁ,15740,SIACHOQUE,85
2017/02,41,HUILA,41357,IQUIRA,85
2017/02,41,HUILA,41770,SUAZA,85
2017/02,13,BOLÍVAR,13062,ARROYOHONDO,84
2017/02,25,CUNDINAMARCA,25398,LA PEÑA,84
2017/02,25,CUNDINAMARCA,25426,MACHETA,84
2017/02,52,NARIÑO,52381,LA FLORIDA,84
2017/02,68,SANTANDER,68820,TONA,84
2017/02,41,HUILA,41020,ALGECIRAS,83
2017/02,15,BOYACÁ,15332,GÜICÁN,82
2017/02,52,NARIÑO,52687,SAN LORENZO,81
2017/02,52,NARIÑO,52203,COLÓN,80
2017/02,52,NARIÑO,52210,CONTADERO,80
2017/02,54,NORTE DE SANTANDER,54660,SALAZAR,80
2017/02,54,NORTE DE SANTANDER,54720,SARDINATA,80
2017/02,68,SANTANDER,68320,GUADALUPE,79
2017/02,52,NARIÑO,52699,SANTACRUZ,78
2017/02,54,NORTE DE SANTANDER,54239,DURANIA,78
2017/02,68,SANTANDER,68502,ONZAGA,78
2017/02,68,SANTANDER,68318,GUACA,77
2017/02,85,CASANARE,85315,SÁCAMA,77
2017/02,15,BOYACÁ,15632,SABOYÁ,76
2017/02,25,CUNDINAMARCA,25299,GAMA,76
2017/02,27,CHOCÓ,27425,MEDIO ATRATO,76
2017/02,68,SANTANDER,68773,SUCRE,76
2017/02,13,BOLÍVAR,13042,ARENAL,75
2017/02,25,CUNDINAMARCA,25524,PANDI,75
2017/02,68,SANTANDER,68092,BETULIA,75
2017/02,15,BOYACÁ,15185,CHITARAQUE,74
2017/02,25,CUNDINAMARCA,25867,VIANÍ,74
2017/02,54,NORTE DE SANTANDER,54051,ARBOLEDAS,74
2017/02,54,NORTE DE SANTANDER,54398,LA PLAYA,73
2017/02,68,SANTANDER,68271,FLORIÁN,73
2017/02,52,NARIÑO,52258,EL TABLÓN DE GÓMEZ,72
2017/02,68,SANTANDER,68418,LOS SANTOS,72
2017/02,99,VICHADA,99773,CUMARIBO,72
2017/02,15,BOYACÁ,15104,BOYACÁ,71
2017/02,15,BOYACÁ,15494,NUEVO COLÓN,71
2017/02,25,CUNDINAMARCA,25777,SUPATÁ,71
2017/02,19,CAUCA,19517,PAEZ,70
2017/02,25,CUNDINAMARCA,25535,PASCA,70
2017/02,52,NARIÑO,52079,BARBACOAS,70
2017/02,54,NORTE DE SANTANDER,54377,LABATECA,70
2017/02,15,BOYACÁ,15377,LABRANZAGRANDE,69
2017/02,15,BOYACÁ,15755,SOCOTÁ,69
2017/02,25,CUNDINAMARCA,25506,VENECIA,69
2017/02,63,QUINDÍO,63111,BUENAVISTA,69
2017/02,66,RISARALDA,66075,BALBOA,69
2017/02,5,ANTIOQUIA,5004,ABRIAQUÍ,68
2017/02,25,CUNDINAMARCA,25281,FOSCA,68
2017/02,52,NARIÑO,52254,EL PEÑOL,68
2017/02,52,NARIÑO,52435,MALLAMA,68
2017/02,52,NARIÑO,52565,PROVIDENCIA,68
2017/02,15,BOYACÁ,15224,CUCAITA,67
2017/02,25,CUNDINAMARCA,25224,CUCUNUBÁ,67
2017/02,25,CUNDINAMARCA,25339,GUTIÉRREZ,67
2017/02,41,HUILA,41807,TIMANÁ,67
2017/02,54,NORTE DE SANTANDER,54223,CUCUTILLA,67
2017/02,15,BOYACÁ,15664,SAN JOSÉ DE PARE,66
2017/02,25,CUNDINAMARCA,25530,PARATEBUENO,66
2017/02,25,CUNDINAMARCA,25324,GUATAQUÍ,65
2017/02,25,CUNDINAMARCA,25489,NIMAIMA,65
2017/02,41,HUILA,41548,PITAL,65
2017/02,25,CUNDINAMARCA,25793,TAUSA,64
2017/02,25,CUNDINAMARCA,25862,VERGARA,64
2017/02,41,HUILA,41885,YAGUARÁ,64
2017/02,52,NARIÑO,52051,ARBOLEDA,64
2017/02,15,BOYACÁ,15362,IZA,63
2017/02,68,SANTANDER,68217,COROMORO,63
2017/02,70,SUCRE,70771,SUCRE,63
2017/02,15,BOYACÁ,15822,TOTA,62
2017/02,25,CUNDINAMARCA,25328,GUAYABAL DE SIQUIMA,62
2017/02,25,CUNDINAMARCA,25372,JUNÍN,62
2017/02,25,CUNDINAMARCA,25871,VILLAGÓMEZ,62
2017/02,8,ATLÁNTICO,8770,SUAN,61
2017/02,23,CÓRDOBA,23586,PURÍSIMA,61
2017/02,23,CÓRDOBA,23168,CHIMÁ,60
2017/02,25,CUNDINAMARCA,25797,TENA,60
2017/02,68,SANTANDER,68245,EL GUACAMAYO,60
2017/02,47,MAGDALENA,47058,ARIGUANÍ,59
2017/02,68,SANTANDER,68498,OCAMONTE,59
2017/02,25,CUNDINAMARCA,25807,TIBIRITA,58
2017/02,27,CHOCÓ,27660,SAN JOSÉ DEL PALMAR,58
2017/02,68,SANTANDER,68533,PÁRAMO,58
2017/02,68,SANTANDER,68296,GALÁN,57
2017/02,85,CASANARE,85015,CHAMEZA,57
2017/02,15,BOYACÁ,15693,SANTA ROSA DE VITERBO,56
2017/02,19,CAUCA,19100,BOLÍVAR,56
2017/02,41,HUILA,41518,PAICOL,56
2017/02,54,NORTE DE SANTANDER,54480,MUTISCUA,56
2017/02,86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,56
2017/02,15,BOYACÁ,15897,ZETAQUIRA,55
2017/02,52,NARIÑO,52720,SAPUYES,55
2017/02,15,BOYACÁ,15135,CAMPOHERMOSO,54
2017/02,19,CAUCA,19110,BUENOS AIRES,54
2017/02,52,NARIÑO,52694,SAN PEDRO DE CARTAGO,54
2017/02,68,SANTANDER,68266,ENCISO,54
2017/02,68,SANTANDER,68686,SAN MIGUEL,54
2017/02,85,CASANARE,85136,LA SALINA,54
2017/02,97,VAUPÉS,97001,MITÚ,54
2017/02,0,COLOMBIA,0,COLOMBIA,52
2017/02,15,BOYACÁ,15518,PAJARITO,52
2017/02,70,SUCRE,70702,SAN JUAN DE BETULIA,52
2017/02,15,BOYACÁ,15720,SATIVANORTE,51
2017/02,25,CUNDINAMARCA,25258,EL PEÑÓN,51
2017/02,27,CHOCÓ,27025,ALTO BAUDÓ,51
2017/02,41,HUILA,41676,SANTA MARÍA,51
2017/02,68,SANTANDER,68397,LA PAZ,51
2017/02,13,BOLÍVAR,13620,SAN CRISTÓBAL,50
2017/02,25,CUNDINAMARCA,25436,MANTA,50
2017/02,25,CUNDINAMARCA,25483,NARIÑO,50
2017/02,25,CUNDINAMARCA,25518,PAIME,50
2017/02,41,HUILA,41006,ACEVEDO,50
2017/02,54,NORTE DE SANTANDER,54418,LOURDES,50
2017/02,68,SANTANDER,68169,CHARTA,50
2017/02,68,SANTANDER,68682,SAN JOAQUÍN,50
2017/02,68,SANTANDER,68684,SAN JOSÉ DE MIRANDA,50
2017/02,15,BOYACÁ,15774,SUSACÓN,49
2017/02,5,ANTIOQUIA,5475,MURINDÓ,48
2017/02,15,BOYACÁ,15660,SAN EDUARDO,48
2017/02,15,BOYACÁ,15696,SANTA SOFÍA,48
2017/02,15,BOYACÁ,15778,SUTATENZA,48
2017/02,25,CUNDINAMARCA,25823,TOPAIPÍ,48
2017/02,25,CUNDINAMARCA,25898,ZIPACÓN,48
2017/02,94,GUAINÍA,94001,INÍRIDA,48
2017/02,19,CAUCA,19137,CALDONO,47
2017/02,86,PUTUMAYO,86571,PUERTO GUZMÁN,47
2017/02,15,BOYACÁ,15500,OICATÁ,46
2017/02,15,BOYACÁ,15621,RONDÓN,46
2017/02,15,BOYACÁ,15810,TIPACOQUE,46
2017/02,19,CAUCA,19364,JAMBALÓ,46
2017/02,27,CHOCÓ,27245,EL CARMEN DE ATRATO,46
2017/02,41,HUILA,41503,OPORAPA,46
2017/02,68,SANTANDER,68673,SAN BENITO,46
2017/02,70,SUCRE,70523,PALMITO,46
2017/02,15,BOYACÁ,15368,JERICÓ,45
2017/02,54,NORTE DE SANTANDER,54670,SAN CALIXTO,45
2017/02,54,NORTE DE SANTANDER,54673,SAN CAYETANO,45
2017/02,15,BOYACÁ,15236,CHIVOR,44
2017/02,15,BOYACÁ,15816,TOGÜÍ,44
2017/02,25,CUNDINAMARCA,25653,SAN CAYETANO,44
2017/02,68,SANTANDER,68264,ENCINO,44
2017/02,68,SANTANDER,68425,MACARAVITA,44
2017/02,15,BOYACÁ,15106,BRICEÑO,43
2017/02,25,CUNDINAMARCA,25335,GUAYABETAL,43
2017/02,25,CUNDINAMARCA,25368,JERUSALÉN,43
2017/02,50,META,50686,SAN JUANITO,43
2017/02,68,SANTANDER,68324,GUAVATÁ,43
2017/02,25,CUNDINAMARCA,25580,PULÍ,42
2017/02,68,SANTANDER,68298,GAMBITA,42
2017/02,8,ATLÁNTICO,8372,JUAN DE ACOSTA,41
2017/02,19,CAUCA,19355,INZÁ,41
2017/02,27,CHOCÓ,27077,BAJO BAUDÓ,41
2017/02,68,SANTANDER,68132,CALIFORNIA,41
2017/02,68,SANTANDER,68322,GUAPOTÁ,41
2017/02,68,SANTANDER,68524,PALMAS DEL SOCORRO,41
2017/02,15,BOYACÁ,15293,GACHANTIVÁ,40
2017/02,15,BOYACÁ,15442,MARIPÍ,40
2017/02,25,CUNDINAMARCA,25086,BELTRÁN,40
2017/02,25,CUNDINAMARCA,25095,BITUIMA,40
2017/02,52,NARIÑO,52083,BELÉN,40
2017/02,54,NORTE DE SANTANDER,54743,SILOS,40
2017/02,68,SANTANDER,68152,CARCASÍ,40
2017/02,68,SANTANDER,68368,JESÚS MARÍA,40
2017/02,68,SANTANDER,68522,PALMAR,40
2017/02,68,SANTANDER,68780,SURATÁ,40
2017/02,15,BOYACÁ,15723,SATIVASUR,39
2017/02,20,CESAR,20032,ASTREA,39
2017/02,25,CUNDINAMARCA,25805,TIBACUY,39
2017/02,15,BOYACÁ,15022,ALMEIDA,38
2017/02,15,BOYACÁ,15533,PAYA,38
2017/02,19,CAUCA,19050,ARGELIA,38
2017/02,50,META,50245,EL CALVARIO,38
2017/02,68,SANTANDER,68179,CHIPATÁ,38
2017/02,68,SANTANDER,68468,MOLAGAVITA,38
2017/02,68,SANTANDER,68720,SANTA HELENA DEL OPÓN,38
2017/02,15,BOYACÁ,15187,CHIVATÁ,37
2017/02,15,BOYACÁ,15218,COVARACHÍA,37
2017/02,15,BOYACÁ,15401,LA VICTORIA,37
2017/02,18,CAQUETA,18247,EL DONCELLO,37
2017/02,15,BOYACÁ,15109,BUENAVISTA,36
2017/02,15,BOYACÁ,15476,MOTAVITA,36
2017/02,15,BOYACÁ,15511,PACHAVITA,36
2017/02,15,BOYACÁ,15676,SAN MIGUEL DE SEMA,36
2017/02,15,BOYACÁ,15761,SOMONDOCO,36
2017/02,15,BOYACÁ,15762,SORA,36
2017/02,15,BOYACÁ,15832,TUNUNGUÁ,36
2017/02,15,BOYACÁ,15839,TUTAZÁ,36
2017/02,27,CHOCÓ,27430,MEDIO BAUDÓ,36
2017/02,68,SANTANDER,68250,EL PEÑÓN,36
2017/02,68,SANTANDER,68344,HATO,36
2017/02,68,SANTANDER,68705,SANTA BÁRBARA,36
2017/02,15,BOYACÁ,15808,TINJACÁ,35
2017/02,19,CAUCA,19743,SILVIA,35
2017/02,41,HUILA,41799,TELLO,35
2017/02,41,HUILA,41872,VILLAVIEJA,35
2017/02,68,SANTANDER,68160,CEPITÁ,35
2017/02,68,SANTANDER,68176,CHIMA,35
2017/02,27,CHOCÓ,27413,LLORÓ,34
2017/02,68,SANTANDER,68121,CABRERA,34
2017/02,68,SANTANDER,68209,CONFINES,34
2017/02,15,BOYACÁ,15317,GUACAMAYAS,33
2017/02,19,CAUCA,19022,ALMAGUER,33
2017/02,54,NORTE DE SANTANDER,54125,CÁCOTA,33
2017/02,68,SANTANDER,68867,VETAS,33
2017/02,85,CASANARE,85279,RECETOR,33
2017/02,99,VICHADA,99524,LA PRIMAVERA,33
2017/02,15,BOYACÁ,15090,BERBEO,32
2017/02,15,BOYACÁ,15522,PANQUEBA,32
2017/02,15,BOYACÁ,15764,SORACÁ,32
2017/02,20,CESAR,20787,TAMALAMEQUE,32
2017/02,68,SANTANDER,68020,ALBANIA,32
